starttime	seconds	ctime	dtime	ttime	wait
Wed Aug 19 23:02:39 2015	1440014559	0	461	461	461
Wed Aug 19 23:03:07 2015	1440014587	0	461	461	449
Wed Aug 19 23:03:36 2015	1440014616	0	461	461	461
Wed Aug 19 23:07:29 2015	1440014849	0	461	461	447
Wed Aug 19 23:02:35 2015	1440014555	0	461	462	461
Wed Aug 19 23:05:42 2015	1440014742	0	461	462	461
Wed Aug 19 23:06:29 2015	1440014789	0	461	462	461
Wed Aug 19 23:03:25 2015	1440014605	0	461	462	461
Wed Aug 19 23:04:37 2015	1440014677	0	462	462	462
Wed Aug 19 23:05:44 2015	1440014744	0	462	462	461
Wed Aug 19 23:04:52 2015	1440014692	0	462	462	462
Wed Aug 19 23:03:11 2015	1440014591	0	462	462	462
Wed Aug 19 23:02:39 2015	1440014559	0	462	462	462
Wed Aug 19 23:05:24 2015	1440014724	0	462	463	458
Wed Aug 19 23:06:34 2015	1440014794	0	462	463	462
Wed Aug 19 23:07:18 2015	1440014838	0	462	463	462
Wed Aug 19 23:05:48 2015	1440014748	0	463	463	461
Wed Aug 19 23:07:28 2015	1440014848	0	463	463	462
Wed Aug 19 23:03:57 2015	1440014637	0	463	463	462
Wed Aug 19 23:05:37 2015	1440014737	0	463	463	462
Wed Aug 19 23:07:47 2015	1440014867	0	463	463	463
Wed Aug 19 23:05:31 2015	1440014731	0	463	463	462
Wed Aug 19 23:03:06 2015	1440014586	0	463	463	463
Wed Aug 19 23:04:24 2015	1440014664	0	463	463	463
Wed Aug 19 23:03:00 2015	1440014580	0	463	463	463
Wed Aug 19 23:04:59 2015	1440014699	0	463	463	463
Wed Aug 19 23:07:38 2015	1440014858	0	463	463	463
Wed Aug 19 23:05:32 2015	1440014732	0	464	464	463
Wed Aug 19 23:04:22 2015	1440014662	0	464	464	463
Wed Aug 19 23:03:31 2015	1440014611	0	464	464	464
Wed Aug 19 23:06:33 2015	1440014793	0	464	464	464
Wed Aug 19 23:04:09 2015	1440014649	0	464	464	464
Wed Aug 19 23:02:15 2015	1440014535	0	465	465	464
Wed Aug 19 23:02:07 2015	1440014527	0	465	465	464
Wed Aug 19 23:03:15 2015	1440014595	0	465	465	464
Wed Aug 19 23:04:59 2015	1440014699	0	465	465	464
Wed Aug 19 23:02:48 2015	1440014568	0	465	465	465
Wed Aug 19 23:02:41 2015	1440014561	0	465	465	465
Wed Aug 19 23:02:29 2015	1440014549	0	465	465	465
Wed Aug 19 23:04:24 2015	1440014664	0	465	465	465
Wed Aug 19 23:04:48 2015	1440014688	0	465	465	465
Wed Aug 19 23:05:44 2015	1440014744	0	466	466	465
Wed Aug 19 23:04:25 2015	1440014665	0	466	466	465
Wed Aug 19 23:05:28 2015	1440014728	0	466	466	466
Wed Aug 19 23:04:12 2015	1440014652	0	466	466	466
Wed Aug 19 23:02:11 2015	1440014531	0	467	467	466
Wed Aug 19 23:02:54 2015	1440014574	0	466	467	466
Wed Aug 19 23:02:55 2015	1440014575	0	467	467	466
Wed Aug 19 23:06:55 2015	1440014815	0	467	467	467
Wed Aug 19 23:06:53 2015	1440014813	0	467	467	467
Wed Aug 19 23:02:15 2015	1440014535	0	467	467	461
Wed Aug 19 23:05:47 2015	1440014747	0	467	468	467
Wed Aug 19 23:05:34 2015	1440014734	0	468	468	467
Wed Aug 19 23:06:12 2015	1440014772	0	468	468	468
Wed Aug 19 23:04:11 2015	1440014651	0	468	468	468
Wed Aug 19 23:07:01 2015	1440014821	0	468	468	468
Wed Aug 19 23:03:24 2015	1440014604	0	468	468	468
Wed Aug 19 23:04:08 2015	1440014648	0	468	468	468
Wed Aug 19 23:02:29 2015	1440014549	0	469	469	468
Wed Aug 19 23:07:28 2015	1440014848	0	469	469	468
Wed Aug 19 23:03:54 2015	1440014634	0	469	469	461
Wed Aug 19 23:04:08 2015	1440014648	0	469	469	461
Wed Aug 19 23:05:42 2015	1440014742	0	469	469	469
Wed Aug 19 23:04:30 2015	1440014670	0	469	469	461
Wed Aug 19 23:04:09 2015	1440014649	0	469	470	469
Wed Aug 19 23:05:36 2015	1440014736	0	470	470	469
Wed Aug 19 23:04:54 2015	1440014694	0	470	470	469
Wed Aug 19 23:03:53 2015	1440014633	0	470	470	470
Wed Aug 19 23:05:57 2015	1440014757	0	471	471	470
Wed Aug 19 23:03:11 2015	1440014591	0	470	471	470
Wed Aug 19 23:03:00 2015	1440014580	0	471	471	470
Wed Aug 19 23:05:35 2015	1440014735	0	471	471	470
Wed Aug 19 23:03:37 2015	1440014617	0	471	471	471
Wed Aug 19 23:06:13 2015	1440014773	0	471	471	470
Wed Aug 19 23:06:16 2015	1440014776	0	471	471	408
Wed Aug 19 23:02:33 2015	1440014553	0	471	471	471
Wed Aug 19 23:04:28 2015	1440014668	0	471	471	463
Wed Aug 19 23:05:37 2015	1440014737	0	471	471	471
Wed Aug 19 23:05:05 2015	1440014705	0	471	471	471
Wed Aug 19 23:04:40 2015	1440014680	0	472	472	471
Wed Aug 19 23:04:27 2015	1440014667	0	472	472	472
Wed Aug 19 23:05:33 2015	1440014733	0	472	472	471
Wed Aug 19 23:07:13 2015	1440014833	0	472	472	472
Wed Aug 19 23:04:51 2015	1440014691	0	472	472	472
Wed Aug 19 23:04:10 2015	1440014650	0	472	472	472
Wed Aug 19 23:04:19 2015	1440014659	0	472	472	472
Wed Aug 19 23:02:56 2015	1440014576	0	472	473	472
Wed Aug 19 23:05:18 2015	1440014718	0	472	473	472
Wed Aug 19 23:05:13 2015	1440014713	0	472	473	472
Wed Aug 19 23:06:23 2015	1440014783	0	473	473	472
Wed Aug 19 23:05:53 2015	1440014753	0	473	473	472
Wed Aug 19 23:05:57 2015	1440014757	1	472	473	472
Wed Aug 19 23:04:48 2015	1440014688	0	473	473	473
Wed Aug 19 23:05:37 2015	1440014737	0	473	473	473
Wed Aug 19 23:05:34 2015	1440014734	0	473	473	459
Wed Aug 19 23:04:38 2015	1440014678	0	473	473	473
Wed Aug 19 23:03:08 2015	1440014588	0	473	473	473
Wed Aug 19 23:07:40 2015	1440014860	0	473	473	473
Wed Aug 19 23:06:13 2015	1440014773	0	473	473	473
Wed Aug 19 23:05:48 2015	1440014748	0	474	474	466
Wed Aug 19 23:03:36 2015	1440014616	0	473	474	470
Wed Aug 19 23:03:28 2015	1440014608	0	473	474	473
Wed Aug 19 23:03:16 2015	1440014596	0	473	474	473
Wed Aug 19 23:05:49 2015	1440014749	0	474	474	473
Wed Aug 19 23:04:34 2015	1440014674	0	474	474	473
Wed Aug 19 23:04:44 2015	1440014684	0	474	474	474
Wed Aug 19 23:02:06 2015	1440014526	0	474	474	469
Wed Aug 19 23:04:00 2015	1440014640	0	474	474	474
Wed Aug 19 23:07:33 2015	1440014853	0	474	474	474
Wed Aug 19 23:03:24 2015	1440014604	0	474	474	474
Wed Aug 19 23:07:10 2015	1440014830	0	474	474	474
Wed Aug 19 23:04:30 2015	1440014670	0	474	474	474
Wed Aug 19 23:06:27 2015	1440014787	0	474	475	474
Wed Aug 19 23:06:51 2015	1440014811	0	475	475	474
Wed Aug 19 23:04:15 2015	1440014655	0	475	475	474
Wed Aug 19 23:03:09 2015	1440014589	0	475	475	474
Wed Aug 19 23:04:52 2015	1440014692	0	475	475	475
Wed Aug 19 23:07:47 2015	1440014867	0	475	475	475
Wed Aug 19 23:04:49 2015	1440014689	0	475	475	475
Wed Aug 19 23:03:16 2015	1440014596	0	476	476	471
Wed Aug 19 23:02:49 2015	1440014569	0	475	476	475
Wed Aug 19 23:02:32 2015	1440014552	0	476	476	475
Wed Aug 19 23:05:24 2015	1440014724	0	476	476	476
Wed Aug 19 23:05:01 2015	1440014701	0	476	476	475
Wed Aug 19 23:04:19 2015	1440014659	0	476	476	476
Wed Aug 19 23:04:05 2015	1440014645	0	476	476	476
Wed Aug 19 23:06:11 2015	1440014771	0	476	476	476
Wed Aug 19 23:03:54 2015	1440014634	0	476	476	476
Wed Aug 19 23:07:48 2015	1440014868	0	476	476	473
Wed Aug 19 23:02:26 2015	1440014546	0	476	476	476
Wed Aug 19 23:03:07 2015	1440014587	0	476	477	476
Wed Aug 19 23:04:44 2015	1440014684	0	477	477	476
Wed Aug 19 23:03:44 2015	1440014624	0	477	477	476
Wed Aug 19 23:02:38 2015	1440014558	0	477	477	477
Wed Aug 19 23:03:54 2015	1440014634	0	477	477	477
Wed Aug 19 23:06:47 2015	1440014807	0	477	477	477
Wed Aug 19 23:05:36 2015	1440014736	0	477	477	469
Wed Aug 19 23:03:18 2015	1440014598	0	477	477	477
Wed Aug 19 23:03:29 2015	1440014609	0	477	477	477
Wed Aug 19 23:04:52 2015	1440014692	0	477	477	477
Wed Aug 19 23:05:13 2015	1440014713	0	477	477	473
Wed Aug 19 23:06:45 2015	1440014805	0	477	477	467
Wed Aug 19 23:04:51 2015	1440014691	0	477	477	477
Wed Aug 19 23:03:37 2015	1440014617	0	477	477	477
Wed Aug 19 23:02:12 2015	1440014532	0	477	477	477
Wed Aug 19 23:02:35 2015	1440014555	0	477	477	477
Wed Aug 19 23:04:57 2015	1440014697	0	477	478	477
Wed Aug 19 23:05:11 2015	1440014711	0	477	478	477
Wed Aug 19 23:06:31 2015	1440014791	0	478	478	477
Wed Aug 19 23:06:19 2015	1440014779	0	478	478	477
Wed Aug 19 23:03:00 2015	1440014580	0	477	478	477
Wed Aug 19 23:07:45 2015	1440014865	0	478	478	478
Wed Aug 19 23:05:22 2015	1440014722	0	478	478	467
Wed Aug 19 23:05:52 2015	1440014752	0	479	479	477
Wed Aug 19 23:04:34 2015	1440014674	0	479	479	478
Wed Aug 19 23:07:33 2015	1440014853	0	479	479	465
Wed Aug 19 23:07:41 2015	1440014861	0	479	479	479
Wed Aug 19 23:06:39 2015	1440014799	0	479	479	479
Wed Aug 19 23:04:30 2015	1440014670	0	479	479	479
Wed Aug 19 23:04:03 2015	1440014643	0	479	479	479
Wed Aug 19 23:04:54 2015	1440014694	0	479	479	479
Wed Aug 19 23:06:19 2015	1440014779	0	479	479	479
Wed Aug 19 23:04:48 2015	1440014688	0	479	479	479
Wed Aug 19 23:04:39 2015	1440014679	0	479	479	479
Wed Aug 19 23:07:03 2015	1440014823	0	479	480	479
Wed Aug 19 23:05:38 2015	1440014738	0	480	480	479
Wed Aug 19 23:05:57 2015	1440014757	0	480	480	479
Wed Aug 19 23:02:13 2015	1440014533	0	480	480	480
Wed Aug 19 23:04:30 2015	1440014670	0	480	480	480
Wed Aug 19 23:02:22 2015	1440014542	0	480	480	471
Wed Aug 19 23:03:33 2015	1440014613	0	480	480	480
Wed Aug 19 23:05:39 2015	1440014739	0	480	481	480
Wed Aug 19 23:07:07 2015	1440014827	0	481	481	480
Wed Aug 19 23:04:20 2015	1440014660	0	481	481	481
Wed Aug 19 23:02:35 2015	1440014555	0	481	481	481
Wed Aug 19 23:02:35 2015	1440014555	0	481	481	481
Wed Aug 19 23:03:53 2015	1440014633	0	481	481	481
Wed Aug 19 23:06:59 2015	1440014819	0	481	481	447
Wed Aug 19 23:06:31 2015	1440014791	0	481	482	481
Wed Aug 19 23:02:50 2015	1440014570	0	482	482	481
Wed Aug 19 23:05:07 2015	1440014707	0	482	482	481
Wed Aug 19 23:04:43 2015	1440014683	0	482	482	482
Wed Aug 19 23:04:27 2015	1440014667	0	482	482	482
Wed Aug 19 23:03:10 2015	1440014590	0	482	482	482
Wed Aug 19 23:04:10 2015	1440014650	0	482	482	482
Wed Aug 19 23:06:58 2015	1440014818	0	482	482	482
Wed Aug 19 23:02:14 2015	1440014534	0	482	482	482
Wed Aug 19 23:07:34 2015	1440014854	0	482	482	482
Wed Aug 19 23:07:18 2015	1440014838	0	482	482	482
Wed Aug 19 23:07:10 2015	1440014830	0	482	482	482
Wed Aug 19 23:05:59 2015	1440014759	0	482	483	482
Wed Aug 19 23:06:29 2015	1440014789	0	483	483	482
Wed Aug 19 23:05:58 2015	1440014758	0	483	483	482
Wed Aug 19 23:02:46 2015	1440014566	0	483	483	482
Wed Aug 19 23:03:08 2015	1440014588	0	483	483	482
Wed Aug 19 23:03:59 2015	1440014639	0	483	483	483
Wed Aug 19 23:05:36 2015	1440014736	0	483	483	483
Wed Aug 19 23:04:43 2015	1440014683	0	483	483	483
Wed Aug 19 23:03:12 2015	1440014592	0	483	483	483
Wed Aug 19 23:05:24 2015	1440014724	0	483	483	483
Wed Aug 19 23:07:21 2015	1440014841	0	483	483	483
Wed Aug 19 23:02:23 2015	1440014543	0	483	483	483
Wed Aug 19 23:05:16 2015	1440014716	0	483	483	483
Wed Aug 19 23:07:46 2015	1440014866	0	483	484	483
Wed Aug 19 23:02:26 2015	1440014546	0	483	484	483
Wed Aug 19 23:03:47 2015	1440014627	0	483	484	483
Wed Aug 19 23:04:49 2015	1440014689	0	483	484	483
Wed Aug 19 23:04:14 2015	1440014654	0	484	484	483
Wed Aug 19 23:06:51 2015	1440014811	0	484	484	483
Wed Aug 19 23:03:47 2015	1440014627	0	484	484	484
Wed Aug 19 23:03:52 2015	1440014632	0	484	484	484
Wed Aug 19 23:03:21 2015	1440014601	0	484	484	484
Wed Aug 19 23:05:57 2015	1440014757	0	485	485	484
Wed Aug 19 23:02:19 2015	1440014539	0	485	485	470
Wed Aug 19 23:07:10 2015	1440014830	0	485	485	484
Wed Aug 19 23:02:46 2015	1440014566	0	485	485	485
Wed Aug 19 23:05:31 2015	1440014731	0	485	485	485
Wed Aug 19 23:06:58 2015	1440014818	0	485	485	485
Wed Aug 19 23:04:31 2015	1440014671	0	485	485	485
Wed Aug 19 23:07:18 2015	1440014838	0	485	485	485
Wed Aug 19 23:04:47 2015	1440014687	0	485	485	485
Wed Aug 19 23:03:37 2015	1440014617	0	485	486	485
Wed Aug 19 23:06:17 2015	1440014777	0	485	486	485
Wed Aug 19 23:06:09 2015	1440014769	0	486	486	485
Wed Aug 19 23:05:51 2015	1440014751	0	486	486	485
Wed Aug 19 23:04:27 2015	1440014667	0	486	486	486
Wed Aug 19 23:04:12 2015	1440014652	0	486	486	486
Wed Aug 19 23:07:21 2015	1440014841	0	486	486	486
Wed Aug 19 23:03:08 2015	1440014588	0	486	486	486
Wed Aug 19 23:03:25 2015	1440014605	0	486	486	486
Wed Aug 19 23:03:34 2015	1440014614	0	486	487	486
Wed Aug 19 23:06:57 2015	1440014817	0	487	487	487
Wed Aug 19 23:07:47 2015	1440014867	0	487	487	487
Wed Aug 19 23:05:01 2015	1440014701	0	487	487	487
Wed Aug 19 23:02:53 2015	1440014573	0	487	487	476
Wed Aug 19 23:05:43 2015	1440014743	0	487	488	483
Wed Aug 19 23:02:54 2015	1440014574	0	487	488	487
Wed Aug 19 23:03:19 2015	1440014599	0	488	488	487
Wed Aug 19 23:05:26 2015	1440014726	0	488	488	488
Wed Aug 19 23:05:14 2015	1440014714	0	488	488	472
Wed Aug 19 23:05:57 2015	1440014757	0	488	488	488
Wed Aug 19 23:02:44 2015	1440014564	0	488	488	457
Wed Aug 19 23:02:35 2015	1440014555	0	488	488	488
Wed Aug 19 23:06:49 2015	1440014809	0	488	488	488
Wed Aug 19 23:06:55 2015	1440014815	0	488	489	488
Wed Aug 19 23:07:37 2015	1440014857	0	489	489	488
Wed Aug 19 23:04:03 2015	1440014643	0	489	489	489
Wed Aug 19 23:03:14 2015	1440014594	0	489	489	485
Wed Aug 19 23:02:29 2015	1440014549	0	489	489	488
Wed Aug 19 23:07:15 2015	1440014835	0	489	489	489
Wed Aug 19 23:04:55 2015	1440014695	0	489	489	489
Wed Aug 19 23:04:47 2015	1440014687	0	489	489	489
Wed Aug 19 23:04:00 2015	1440014640	0	489	489	489
Wed Aug 19 23:07:25 2015	1440014845	0	490	490	490
Wed Aug 19 23:06:07 2015	1440014767	0	490	490	490
Wed Aug 19 23:05:13 2015	1440014713	0	490	490	490
Wed Aug 19 23:05:17 2015	1440014717	0	490	490	490
Wed Aug 19 23:07:20 2015	1440014840	0	490	490	490
Wed Aug 19 23:07:36 2015	1440014856	0	490	490	490
Wed Aug 19 23:05:30 2015	1440014730	0	490	491	490
Wed Aug 19 23:06:58 2015	1440014818	0	490	491	490
Wed Aug 19 23:04:15 2015	1440014655	0	491	491	490
Wed Aug 19 23:05:29 2015	1440014729	0	491	491	490
Wed Aug 19 23:05:55 2015	1440014755	0	491	491	490
Wed Aug 19 23:04:58 2015	1440014698	0	491	491	490
Wed Aug 19 23:07:25 2015	1440014845	0	491	491	490
Wed Aug 19 23:05:50 2015	1440014750	0	491	491	491
Wed Aug 19 23:04:27 2015	1440014667	0	491	491	491
Wed Aug 19 23:05:43 2015	1440014743	0	491	491	491
Wed Aug 19 23:07:46 2015	1440014866	0	491	491	491
Wed Aug 19 23:05:51 2015	1440014751	0	491	491	491
Wed Aug 19 23:07:02 2015	1440014822	0	491	491	491
Wed Aug 19 23:06:17 2015	1440014777	0	491	491	491
Wed Aug 19 23:05:44 2015	1440014744	0	491	491	491
Wed Aug 19 23:03:12 2015	1440014592	0	492	492	491
Wed Aug 19 23:02:52 2015	1440014572	0	492	492	491
Wed Aug 19 23:04:29 2015	1440014669	0	492	492	491
Wed Aug 19 23:07:12 2015	1440014832	0	492	492	491
Wed Aug 19 23:05:22 2015	1440014722	0	492	492	491
Wed Aug 19 23:05:43 2015	1440014743	0	492	492	492
Wed Aug 19 23:03:31 2015	1440014611	0	492	492	492
Wed Aug 19 23:05:01 2015	1440014701	0	492	492	492
Wed Aug 19 23:04:25 2015	1440014665	0	492	493	492
Wed Aug 19 23:07:45 2015	1440014865	0	492	493	492
Wed Aug 19 23:05:02 2015	1440014702	0	493	493	492
Wed Aug 19 23:07:29 2015	1440014849	0	493	493	493
Wed Aug 19 23:04:49 2015	1440014689	0	493	493	493
Wed Aug 19 23:04:47 2015	1440014687	0	493	493	480
Wed Aug 19 23:02:16 2015	1440014536	0	493	493	493
Wed Aug 19 23:06:17 2015	1440014777	0	493	493	493
Wed Aug 19 23:07:41 2015	1440014861	0	493	493	493
Wed Aug 19 23:04:46 2015	1440014686	0	493	493	483
Wed Aug 19 23:04:28 2015	1440014668	0	494	494	493
Wed Aug 19 23:04:17 2015	1440014657	0	493	494	493
Wed Aug 19 23:05:03 2015	1440014703	0	494	494	493
Wed Aug 19 23:04:11 2015	1440014651	0	494	494	493
Wed Aug 19 23:02:56 2015	1440014576	0	494	494	494
Wed Aug 19 23:04:13 2015	1440014653	0	494	494	494
Wed Aug 19 23:06:33 2015	1440014793	0	494	494	494
Wed Aug 19 23:07:17 2015	1440014837	0	494	494	494
Wed Aug 19 23:05:01 2015	1440014701	0	494	494	494
Wed Aug 19 23:05:22 2015	1440014722	0	494	494	494
Wed Aug 19 23:03:26 2015	1440014606	0	494	494	494
Wed Aug 19 23:05:05 2015	1440014705	0	494	494	494
Wed Aug 19 23:04:44 2015	1440014684	0	495	495	481
Wed Aug 19 23:02:26 2015	1440014546	0	495	495	494
Wed Aug 19 23:05:14 2015	1440014714	0	495	495	495
Wed Aug 19 23:06:05 2015	1440014765	0	495	495	495
Wed Aug 19 23:04:48 2015	1440014688	0	495	495	495
Wed Aug 19 23:05:27 2015	1440014727	0	495	495	495
Wed Aug 19 23:02:28 2015	1440014548	0	495	495	495
Wed Aug 19 23:05:45 2015	1440014745	0	495	496	483
Wed Aug 19 23:07:43 2015	1440014863	0	496	496	495
Wed Aug 19 23:05:53 2015	1440014753	0	496	496	495
Wed Aug 19 23:06:07 2015	1440014767	0	496	496	495
Wed Aug 19 23:05:47 2015	1440014747	0	496	496	496
Wed Aug 19 23:06:21 2015	1440014781	0	496	496	496
Wed Aug 19 23:02:40 2015	1440014560	0	496	497	482
Wed Aug 19 23:05:55 2015	1440014755	0	496	497	496
Wed Aug 19 23:06:50 2015	1440014810	0	497	497	496
Wed Aug 19 23:02:50 2015	1440014570	0	497	497	497
Wed Aug 19 23:05:41 2015	1440014741	0	497	497	497
Wed Aug 19 23:05:59 2015	1440014759	0	497	497	497
Wed Aug 19 23:06:27 2015	1440014787	0	497	497	497
Wed Aug 19 23:06:03 2015	1440014763	0	497	497	497
Wed Aug 19 23:07:40 2015	1440014860	0	497	498	497
Wed Aug 19 23:06:38 2015	1440014798	0	498	498	497
Wed Aug 19 23:06:29 2015	1440014789	0	498	498	497
Wed Aug 19 23:04:07 2015	1440014647	0	498	498	497
Wed Aug 19 23:04:18 2015	1440014658	0	498	498	491
Wed Aug 19 23:04:52 2015	1440014692	0	498	498	498
Wed Aug 19 23:03:11 2015	1440014591	0	498	498	498
Wed Aug 19 23:06:32 2015	1440014792	0	498	498	498
Wed Aug 19 23:05:28 2015	1440014728	0	498	498	488
Wed Aug 19 23:03:33 2015	1440014613	0	498	499	498
Wed Aug 19 23:06:11 2015	1440014771	0	499	499	498
Wed Aug 19 23:02:32 2015	1440014552	0	498	499	498
Wed Aug 19 23:07:44 2015	1440014864	0	499	499	498
Wed Aug 19 23:03:02 2015	1440014582	0	499	499	499
Wed Aug 19 23:06:08 2015	1440014768	0	499	499	491
Wed Aug 19 23:07:45 2015	1440014865	0	499	499	495
Wed Aug 19 23:03:21 2015	1440014601	0	499	499	499
Wed Aug 19 23:03:02 2015	1440014582	0	499	499	499
Wed Aug 19 23:03:37 2015	1440014617	0	499	500	499
Wed Aug 19 23:07:12 2015	1440014832	0	500	500	499
Wed Aug 19 23:07:15 2015	1440014835	0	500	500	500
Wed Aug 19 23:07:48 2015	1440014868	0	500	500	500
Wed Aug 19 23:07:10 2015	1440014830	0	500	500	492
Wed Aug 19 23:06:01 2015	1440014761	0	500	500	500
Wed Aug 19 23:06:16 2015	1440014776	0	500	500	498
Wed Aug 19 23:02:23 2015	1440014543	0	501	501	500
Wed Aug 19 23:04:49 2015	1440014689	0	500	501	500
Wed Aug 19 23:07:07 2015	1440014827	0	501	501	500
Wed Aug 19 23:02:59 2015	1440014579	0	501	501	488
Wed Aug 19 23:02:52 2015	1440014572	0	501	501	500
Wed Aug 19 23:05:39 2015	1440014739	0	501	501	501
Wed Aug 19 23:06:57 2015	1440014817	0	501	501	501
Wed Aug 19 23:02:35 2015	1440014555	0	501	501	501
Wed Aug 19 23:07:30 2015	1440014850	0	501	501	501
Wed Aug 19 23:03:45 2015	1440014625	0	501	501	501
Wed Aug 19 23:07:15 2015	1440014835	0	501	501	501
Wed Aug 19 23:02:43 2015	1440014563	0	501	501	501
Wed Aug 19 23:02:07 2015	1440014527	0	502	502	497
Wed Aug 19 23:04:11 2015	1440014651	0	502	502	502
Wed Aug 19 23:03:11 2015	1440014591	0	502	502	502
Wed Aug 19 23:03:37 2015	1440014617	0	502	502	502
Wed Aug 19 23:03:44 2015	1440014624	0	502	502	502
Wed Aug 19 23:03:32 2015	1440014612	0	502	502	502
Wed Aug 19 23:03:21 2015	1440014601	0	502	503	502
Wed Aug 19 23:03:49 2015	1440014629	0	503	503	502
Wed Aug 19 23:03:21 2015	1440014601	0	503	503	503
Wed Aug 19 23:03:17 2015	1440014597	0	503	503	497
Wed Aug 19 23:03:54 2015	1440014634	0	503	504	497
Wed Aug 19 23:06:09 2015	1440014769	0	503	504	503
Wed Aug 19 23:04:57 2015	1440014697	0	503	504	503
Wed Aug 19 23:04:44 2015	1440014684	0	504	504	496
Wed Aug 19 23:06:02 2015	1440014762	0	504	504	503
Wed Aug 19 23:03:54 2015	1440014634	0	504	504	503
Wed Aug 19 23:04:04 2015	1440014644	0	504	504	504
Wed Aug 19 23:07:13 2015	1440014833	0	504	504	504
Wed Aug 19 23:07:47 2015	1440014867	0	504	504	504
Wed Aug 19 23:04:19 2015	1440014659	0	504	504	504
Wed Aug 19 23:05:13 2015	1440014713	0	504	505	504
Wed Aug 19 23:06:53 2015	1440014813	0	505	505	505
Wed Aug 19 23:07:07 2015	1440014827	0	505	505	505
Wed Aug 19 23:04:04 2015	1440014644	0	505	505	495
Wed Aug 19 23:06:46 2015	1440014806	0	505	505	505
Wed Aug 19 23:06:54 2015	1440014814	0	505	505	505
Wed Aug 19 23:04:27 2015	1440014667	0	505	505	505
Wed Aug 19 23:02:43 2015	1440014563	0	505	505	505
Wed Aug 19 23:03:18 2015	1440014598	0	505	506	505
Wed Aug 19 23:04:31 2015	1440014671	0	505	506	505
Wed Aug 19 23:04:03 2015	1440014643	0	506	506	505
Wed Aug 19 23:06:20 2015	1440014780	0	506	506	491
Wed Aug 19 23:07:18 2015	1440014838	0	506	506	506
Wed Aug 19 23:05:58 2015	1440014758	0	506	506	506
Wed Aug 19 23:06:03 2015	1440014763	0	506	506	506
Wed Aug 19 23:06:56 2015	1440014816	0	506	506	506
Wed Aug 19 23:06:49 2015	1440014809	0	506	506	506
Wed Aug 19 23:03:26 2015	1440014606	0	507	507	506
Wed Aug 19 23:06:25 2015	1440014785	0	506	507	506
Wed Aug 19 23:03:19 2015	1440014599	0	507	507	506
Wed Aug 19 23:04:40 2015	1440014680	0	507	507	507
Wed Aug 19 23:03:01 2015	1440014581	0	507	507	507
Wed Aug 19 23:07:06 2015	1440014826	0	507	507	507
Wed Aug 19 23:03:23 2015	1440014603	0	507	507	507
Wed Aug 19 23:05:38 2015	1440014738	0	507	507	507
Wed Aug 19 23:05:50 2015	1440014750	0	507	507	499
Wed Aug 19 23:06:07 2015	1440014767	0	507	508	507
Wed Aug 19 23:07:03 2015	1440014823	0	507	508	507
Wed Aug 19 23:03:15 2015	1440014595	0	508	508	507
Wed Aug 19 23:07:16 2015	1440014836	0	507	508	507
Wed Aug 19 23:03:23 2015	1440014603	0	508	508	508
Wed Aug 19 23:07:18 2015	1440014838	0	508	508	508
Wed Aug 19 23:03:57 2015	1440014637	0	508	509	505
Wed Aug 19 23:04:24 2015	1440014664	0	509	509	502
Wed Aug 19 23:03:50 2015	1440014630	0	509	509	508
Wed Aug 19 23:04:12 2015	1440014652	0	509	509	508
Wed Aug 19 23:05:59 2015	1440014759	0	509	509	508
Wed Aug 19 23:06:52 2015	1440014812	0	509	509	508
Wed Aug 19 23:07:12 2015	1440014832	0	509	509	508
Wed Aug 19 23:04:50 2015	1440014690	0	509	509	509
Wed Aug 19 23:03:32 2015	1440014612	0	509	509	509
Wed Aug 19 23:07:40 2015	1440014860	0	510	510	509
Wed Aug 19 23:07:48 2015	1440014868	0	510	510	509
Wed Aug 19 23:04:07 2015	1440014647	0	510	510	509
Wed Aug 19 23:05:35 2015	1440014735	0	510	510	510
Wed Aug 19 23:06:49 2015	1440014809	0	510	510	510
Wed Aug 19 23:07:48 2015	1440014868	0	510	510	510
Wed Aug 19 23:04:05 2015	1440014645	0	510	510	510
Wed Aug 19 23:05:22 2015	1440014722	0	511	511	510
Wed Aug 19 23:06:13 2015	1440014773	0	511	511	510
Wed Aug 19 23:07:41 2015	1440014861	0	511	511	505
Wed Aug 19 23:05:33 2015	1440014733	0	511	511	510
Wed Aug 19 23:04:56 2015	1440014696	0	511	511	511
Wed Aug 19 23:03:25 2015	1440014605	0	511	511	510
Wed Aug 19 23:04:37 2015	1440014677	0	511	511	500
Wed Aug 19 23:05:23 2015	1440014723	0	511	511	511
Wed Aug 19 23:05:32 2015	1440014732	0	511	511	511
Wed Aug 19 23:04:54 2015	1440014694	0	511	512	511
Wed Aug 19 23:02:23 2015	1440014543	0	512	512	511
Wed Aug 19 23:03:22 2015	1440014602	0	512	512	484
Wed Aug 19 23:03:20 2015	1440014600	0	512	512	511
Wed Aug 19 23:06:17 2015	1440014777	0	512	512	512
Wed Aug 19 23:06:54 2015	1440014814	0	512	512	485
Wed Aug 19 23:02:46 2015	1440014566	0	512	512	512
Wed Aug 19 23:07:26 2015	1440014846	0	512	512	512
Wed Aug 19 23:06:41 2015	1440014801	0	512	512	512
Wed Aug 19 23:05:35 2015	1440014735	0	512	512	512
Wed Aug 19 23:05:04 2015	1440014704	0	512	512	512
